"시설명","지점명","날짜","시간","PM10단위","PM10기준치","PM10측정값","PM10측정기","PM10D/L","CO2단위","CO2기준치","CO2측정값","CO2측정기","CO2D/L","CO단위","CO기준치","CO측정값","CO측정기","COD/L","NO2단위","NO2기준치","NO2측정값","NO2측정기","NO2D/L"
"서울충무로역 [지자체]","충무로역대합실","2017-03-31","","㎍/㎥","150","75","정상","","ppm","1000","543","정상","","ppm","10","0.9","정상","","ppm","0.05","0.049","정상",""
"서울시청역 [지자체]","서울시청대합실","2017-03-31","","㎍/㎥","150","77","정상","","ppm","1000","451","정상","","ppm","10","0.7","정상","","ppm","0.05","0.01","정상",""
"서울동대문역사문화공원역 [지자체]","역사문화공원역대합실","2017-03-31","","㎍/㎥","150","39","정상","","ppm","1000","557","정상","","ppm","10","0.8","정상","","ppm","0.05","0.049","정상",""
"서울시청역 [지자체]","서울시청대합실","2017-03-28","","㎍/㎥","150","87","정상","","ppm","1000","750","정상","","ppm","10","1","정상","","ppm","0.05","0.036","정상",""
"서울동대문역사문화공원역 [지자체]","역사문화공원역대합실","2017-03-28","","㎍/㎥","150","61","정상","","ppm","1000","668","정상","","ppm","10","1.2","정상","","ppm","0.05","0.063","정상",""
"서울충무로역 [지자체]","충무로역대합실","2017-03-28","","㎍/㎥","150","91","정상","","ppm","1000","760","정상","","ppm","10","1","정상","","ppm","0.05","0.05","정상",""
"서울역지하철 [지자체]","지하철서울역대합실","2017-03-28","","㎍/㎥","150","67","정상","","ppm","1000","625","정상","","ppm","10","1.1","정상","","ppm","0.05","0.062","정상",""
"서울역지하철 [지자체]","지하철서울역대합실","2017-03-27","","㎍/㎥","150","71","정상","","ppm","1000","586","정상","","ppm","10","1.1","정상","","ppm","0.05","0.052","정상",""
"서울시청역 [지자체]","서울시청대합실","2017-03-27","","㎍/㎥","150","80","정상","","ppm","1000","699","정상","","ppm","10","0.9","정상","","ppm","0.05","0.024","정상",""
"서울동대문역사문화공원역 [지자체]","역사문화공원역대합실","2017-03-27","","㎍/㎥","150","58","정상","","ppm","1000","647","정상","","ppm","10","1.1","정상","","ppm","0.05","0.053","정상",""
"서울충무로역 [지자체]","충무로역대합실","2017-03-27","","㎍/㎥","150","84","정상","","ppm","1000","730","정상","","ppm","10","1","정상","","ppm","0.05","0.048","정상",""
"서울역지하철 [지자체]","지하철서울역대합실","2017-03-26","","㎍/㎥","150","55","정상","","ppm","1000","573","정상","","ppm","10","0.8","정상","","ppm","0.05","0.051","정상",""
"서울시청역 [지자체]","서울시청대합실","2017-03-26","","㎍/㎥","150","65","정상","","ppm","1000","671","정상","","ppm","10","0.5","정상","","ppm","0.05","0.022","정상",""
"서울동대문역사문화공원역 [지자체]","역사문화공원역대합실","2017-03-26","","㎍/㎥","150","49","정상","","ppm","1000","607","정상","","ppm","10","0.7","정상","","ppm","0.05","0.049","정상",""
"서울충무로역 [지자체]","충무로역대합실","2017-03-26","","㎍/㎥","150","67","정상","","ppm","1000","653","정상","","ppm","10","0.6","정상","","ppm","0.05","0.046","정상",""
"서울시청역 [지자체]","서울시청대합실","2017-03-25","","㎍/㎥","150","79","정상","","ppm","1000","762","정상","","ppm","10","0.7","정상","","ppm","0.05","0.024","정상",""
"서울충무로역 [지자체]","충무로역대합실","2017-03-25","","㎍/㎥","150","75","정상","","ppm","1000","742","정상","","ppm","10","0.8","정상","","ppm","0.05","0.051","정상",""
"서울역지하철 [지자체]","지하철서울역대합실","2017-03-25","","㎍/㎥","150","61","정상","","ppm","1000","607","정상","","ppm","10","0.9","정상","","ppm","0.05","0.061","정상",""
"서울동대문역사문화공원역 [지자체]","역사문화공원역대합실","2017-03-25","","㎍/㎥","150","47","정상","","ppm","1000","662","정상","","ppm","10","0.8","정상","","ppm","0.05","0.058","정상",""
"서울충무로역 [지자체]","충무로역대합실","2017-03-21","","㎍/㎥","150","100","정상","","ppm","1000","697","정상","","ppm","10","0.8","정상","","ppm","0.05","0.046","정상",""
"서울동대문역사문화공원역 [지자체]","역사문화공원역대합실","2017-03-21","","㎍/㎥","150","64","정상","","ppm","1000","612","정상","","ppm","10","0.9","정상","","ppm","0.05","0.052","정상",""
"서울역지하철 [지자체]","지하철서울역대합실","2017-03-21","","㎍/㎥","150","83","정상","","ppm","1000","541","정상","","ppm","10","0.9","정상","","ppm","0.05","0.053","정상",""
"서울시청역 [지자체]","서울시청대합실","2017-03-21","","㎍/㎥","150","104","정상","","ppm","1000","685","정상","","ppm","10","0.7","정상","","ppm","0.05","0.002","정상",""
"서울역지하철 [지자체]","지하철서울역대합실","2017-03-20","","㎍/㎥","150","62","정상","","ppm","1000","607","정상","","ppm","10","1.3","정상","","ppm","0.05","0.075","정상",""
"서울동대문역사문화공원역 [지자체]","역사문화공원역대합실","2017-03-20","","㎍/㎥","150","52","정상","","ppm","1000","654","정상","","ppm","10","1.2","정상","","ppm","0.05","0.072","정상",""
"서울시청역 [지자체]","서울시청대합실","2017-03-20","","㎍/㎥","150","100","정상","","ppm","1000","728","정상","","ppm","10","1.1","정상","","ppm","0.05","0.004","정상",""
"서울충무로역 [지자체]","충무로역대합실","2017-03-20","","㎍/㎥","150","95","정상","","ppm","1000","727","정상","","ppm","10","1.2","정상","","ppm","0.05","0.074","정상",""
"서울시청역 [지자체]","서울시청대합실","2017-03-19","","㎍/㎥","150","91","정상","","ppm","1000","680","정상","","ppm","10","0.8","정상","","ppm","0.05","0.002","정상",""
"서울역지하철 [지자체]","지하철서울역대합실","2017-03-19","","㎍/㎥","150","57","정상","","ppm","1000","558","정상","","ppm","10","1","정상","","ppm","0.05","0.068","정상",""
"서울동대문역사문화공원역 [지자체]","역사문화공원역대합실","2017-03-19","","㎍/㎥","150","47","정상","","ppm","1000","613","정상","","ppm","10","0.9","정상","","ppm","0.05","0.059","정상",""
"서울충무로역 [지자체]","충무로역대합실","2017-03-19","","㎍/㎥","150","75","정상","","ppm","1000","656","정상","","ppm","10","0.8","정상","","ppm","0.05","0.056","정상",""
"서울충무로역 [지자체]","충무로역대합실","2017-03-18","","㎍/㎥","150","73","정상","","ppm","1000","699","정상","","ppm","10","0.9","정상","","ppm","0.05","0.064","정상",""
"서울시청역 [지자체]","서울시청대합실","2017-03-18","","㎍/㎥","150","84","정상","","ppm","1000","729","정상","","ppm","10","0.8","정상","","ppm","0.05","0.002","정상",""
"서울역지하철 [지자체]","지하철서울역대합실","2017-03-18","","㎍/㎥","150","70","정상","","ppm","1000","570","정상","","ppm","10","1.1","정상","","ppm","0.05","0.075","정상",""
"서울동대문역사문화공원역 [지자체]","역사문화공원역대합실","2017-03-18","","㎍/㎥","150","52","정상","","ppm","1000","680","정상","","ppm","10","1","정상","","ppm","0.05","0.073","정상",""
"서울충무로역 [지자체]","충무로역대합실","2017-03-17","","㎍/㎥","150","80","정상","","ppm","1000","711","정상","","ppm","10","1","정상","","ppm","0.05","0.059","정상",""
"서울시청역 [지자체]","서울시청대합실","2017-03-17","","㎍/㎥","150","86","정상","","ppm","1000","712","정상","","ppm","10","0.8","정상","","ppm","0.05","0.003","정상",""
"서울역지하철 [지자체]","지하철서울역대합실","2017-03-17","","㎍/㎥","150","65","정상","","ppm","1000","572","정상","","ppm","10","1.1","정상","","ppm","0.05","0.073","정상",""
"서울동대문역사문화공원역 [지자체]","역사문화공원역대합실","2017-03-17","","㎍/㎥","150","50","정상","","ppm","1000","646","정상","","ppm","10","1.1","정상","","ppm","0.05","0.069","정상",""
"서울시청역 [지자체]","서울시청대합실","2017-03-14","","㎍/㎥","150","64","정상","","ppm","1000","632","정상","","ppm","10","0.5","정상","","ppm","0.05","0.002","정상",""
"서울역지하철 [지자체]","지하철서울역대합실","2017-03-14","","㎍/㎥","150","36","정상","","ppm","1000","507","정상","","ppm","10","0.8","정상","","ppm","0.05","0.049","정상",""
"서울충무로역 [지자체]","충무로역대합실","2017-03-14","","㎍/㎥","150","70","정상","","ppm","1000","664","정상","","ppm","10","0.6","정상","","ppm","0.05","0.039","정상",""
"서울동대문역사문화공원역 [지자체]","역사문화공원역대합실","2017-03-14","","㎍/㎥","150","42","정상","","ppm","1000","574","정상","","ppm","10","0.8","정상","","ppm","0.05","0.047","정상",""
"서울동대문역사문화공원역 [지자체]","역사문화공원역대합실","2017-03-13","","㎍/㎥","150","43","정상","","ppm","1000","592","정상","","ppm","10","0.9","정상","","ppm","0.05","0.046","정상",""
"서울시청역 [지자체]","서울시청대합실","2017-03-13","","㎍/㎥","150","75","정상","","ppm","1000","630","정상","","ppm","10","0.6","정상","","ppm","0.05","0.002","정상",""
"서울충무로역 [지자체]","충무로역대합실","2017-03-13","","㎍/㎥","150","90","정상","","ppm","1000","627","정상","","ppm","10","0.7","정상","","ppm","0.05","0.039","정상",""
"서울역지하철 [지자체]","지하철서울역대합실","2017-03-13","","㎍/㎥","150","45","정상","","ppm","1000","488","정상","","ppm","10","0.9","정상","","ppm","0.05","0.049","정상",""
"서울시청역 [지자체]","서울시청대합실","2017-03-12","","㎍/㎥","150","88","정상","","ppm","1000","634","정상","","ppm","10","0.9","정상","","ppm","0.05","0.003","정상",""
"서울역지하철 [지자체]","지하철서울역대합실","2017-03-12","","㎍/㎥","150","65","정상","","ppm","1000","530","정상","","ppm","10","1.2","정상","","ppm","0.05","0.073","정상",""
"서울동대문역사문화공원역 [지자체]","역사문화공원역대합실","2017-03-12","","㎍/㎥","150","58","정상","","ppm","1000","594","정상","","ppm","10","1","정상","","ppm","0.05","0.069","정상",""
"서울충무로역 [지자체]","충무로역대합실","2017-03-12","","㎍/㎥","150","76","정상","","ppm","1000","606","정상","","ppm","10","1","정상","","ppm","0.05","0.063","정상",""
"서울충무로역 [지자체]","충무로역대합실","2017-03-11","","㎍/㎥","150","67","정상","","ppm","1000","665","정상","","ppm","10","0.9","정상","","ppm","0.05","0.058","정상",""
"서울역지하철 [지자체]","지하철서울역대합실","2017-03-11","","㎍/㎥","150","47","정상","","ppm","1000","537","정상","","ppm","10","1.1","정상","","ppm","0.05","0.074","정상",""
"서울동대문역사문화공원역 [지자체]","역사문화공원역대합실","2017-03-11","","㎍/㎥","150","41","정상","","ppm","1000","627","정상","","ppm","10","0.9","정상","","ppm","0.05","0.065","정상",""
"서울시청역 [지자체]","서울시청대합실","2017-03-11","","㎍/㎥","150","70","정상","","ppm","1000","738","정상","","ppm","10","0.8","정상","","ppm","0.05","0.004","정상",""
"서울역지하철 [지자체]","지하철서울역대합실","2017-03-10","","㎍/㎥","150","35","정상","","ppm","1000","499","정상","","ppm","10","0.9","정상","","ppm","0.05","0.058","정상",""
"서울충무로역 [지자체]","충무로역대합실","2017-03-10","","㎍/㎥","150","67","정상","","ppm","1000","659","정상","","ppm","10","0.8","정상","","ppm","0.05","0.048","정상",""
"서울시청역 [지자체]","서울시청대합실","2017-03-10","","㎍/㎥","150","65","정상","","ppm","1000","668","정상","","ppm","10","0.6","정상","","ppm","0.05","0.002","정상",""
"서울동대문역사문화공원역 [지자체]","역사문화공원역대합실","2017-03-10","","㎍/㎥","150","38","정상","","ppm","1000","624","정상","","ppm","10","0.9","정상","","ppm","0.05","0.055","정상",""
"서울시청역 [지자체]","서울시청대합실","2017-03-07","","㎍/㎥","150","48","정상","","ppm","1000","556","정상","","ppm","10","0.4","정상","","ppm","0.05","0.001","정상",""
"서울동대문역사문화공원역 [지자체]","역사문화공원역대합실","2017-03-07","","㎍/㎥","150","33","정상","","ppm","1000","558","정상","","ppm","10","0.7","정상","","ppm","0.05","0.043","정상",""
"서울역지하철 [지자체]","지하철서울역대합실","2017-03-07","","㎍/㎥","150","30","정상","","ppm","1000","485","정상","","ppm","10","0.7","정상","","ppm","0.05","0.044","정상",""
"서울충무로역 [지자체]","충무로역대합실","2017-03-07","","㎍/㎥","150","84","정상","","ppm","1000","637","정상","","ppm","10","0.5","정상","","ppm","0.05","0.034","정상",""
"서울동대문역사문화공원역 [지자체]","역사문화공원역대합실","2017-03-06","","㎍/㎥","150","33","정상","","ppm","1000","529","정상","","ppm","10","0.7","정상","","ppm","0.05","0.039","정상",""
"서울역지하철 [지자체]","지하철서울역대합실","2017-03-06","","㎍/㎥","150","35","정상","","ppm","1000","472","정상","","ppm","10","0.7","정상","","ppm","0.05","0.041","정상",""
"서울충무로역 [지자체]","충무로역대합실","2017-03-06","","㎍/㎥","150","72","정상","","ppm","1000","612","정상","","ppm","10","0.6","정상","","ppm","0.05","0.033","정상",""
"서울시청역 [지자체]","서울시청대합실","2017-03-06","","㎍/㎥","150","61","정상","","ppm","1000","569","정상","","ppm","10","0.5","정상","","ppm","0.05","0.001","정상",""
"서울시청역 [지자체]","서울시청대합실","2017-03-05","","㎍/㎥","150","76","정상","","ppm","1000","558","정상","","ppm","10","0.6","정상","","ppm","0.05","0.001","정상",""
"서울충무로역 [지자체]","충무로역대합실","2017-03-05","","㎍/㎥","150","64","정상","","ppm","1000","569","정상","","ppm","10","0.8","정상","","ppm","0.05","0.049","정상",""
